time, attx, atty, attz, accx, accy, accz, velx, vely, velz, locx, locy, locz
1468348074271753,-0.0983653,-0.194772,1.34603,-0.030147,-0.333547,-0.0415575,0.13521,-0.346072,0.0819557,0.242243,-0.4633,-0.0114511,
1468348074281800,-0.0986312,-0.199979,1.34815,-0.030147,-0.331655,-0.0415575,0.134908,-0.349398,0.0815401,0.243593,-0.466777,-0.0106336,
1468348074291833,-0.0989287,-0.205376,1.34964,-0.030147,-0.331655,-0.0748639,0.134607,-0.352714,0.080958,0.244941,-0.470288,-0.00982114,
1468348074301868,-0.0995198,-0.210453,1.35118,-0.030147,-0.331655,-0.106171,0.134305,-0.356031,0.0800528,0.246285,-0.473832,-0.00901608,
1468348074311918,-0.100331,-0.21441,1.35252,-0.030147,-0.331655,-0.137094,0.134004,-0.359348,0.0788365,0.247627,-0.477409,-0.00822164,
1468348074321961,-0.101632,-0.217221,1.354,-0.030147,-0.364876,-0.174671,0.133702,-0.36283,0.0772777,0.248966,-0.481019,-0.00744107,
1468348074332004,-0.103348,-0.219109,1.35653,-0.030147,-0.402006,-0.174671,0.133401,-0.366665,0.075531,0.250301,-0.484667,-0.00667702,
1468348074342041,-0.104901,-0.220163,1.35906,-0.030147,-0.455856,-0.174671,0.133099,-0.370954,0.0737843,0.251634,-0.488355,-0.00593045,
1468348074352092,-0.106185,-0.220851,1.36148,-0.030147,-0.487183,-0.174671,0.132798,-0.375669,0.0720375,0.252963,-0.492088,-0.00520134,
1468348074362129,-0.107414,-0.221578,1.36379,-0.030147,-0.510655,-0.174671,0.132496,-0.380658,0.0702908,0.254289,-0.49587,-0.0044897,
1468348074372165,-0.108717,-0.222404,1.36602,0.00023964,-0.521108,-0.174671,0.132347,-0.385817,0.0685441,0.255614,-0.499702,-0.00379552,
1468348074382208,-0.109823,-0.223045,1.36806,0.00023964,-0.533616,-0.174671,0.132349,-0.391091,0.0667974,0.256937,-0.503587,-0.00311881,
1468348074392247,-0.110813,-0.223428,1.36995,0.00023964,-0.554721,-0.174671,0.132352,-0.396532,0.0650507,0.258261,-0.507525,-0.00245957,
1468348074402285,-0.112033,-0.223646,1.37184,0.00023964,-0.559144,-0.174671,0.132354,-0.402102,0.063304,0.259584,-0.511518,-0.0018178,
1468348074412324,-0.113528,-0.22405,1.37364,0.00023964,-0.583832,-0.174671,0.132356,-0.407817,0.0615573,0.260908,-0.515568,-0.00119349,
1468348074422360,-0.115131,-0.224958,1.37525,0.00023964,-0.62607,-0.174671,0.132359,-0.413866,0.0598106,0.262231,-0.519676,-0.000586654,
1468348074432399,-0.117047,-0.226894,1.37724,0.00023964,-0.690791,-0.174671,0.132361,-0.42045,0.0580639,0.263555,-0.523848,2.71814e-06,
1468348074442435,-0.119008,-0.229695,1.3795,0.00023964,-0.738544,-0.174671,0.132364,-0.427597,0.0563171,0.264879,-0.528088,0.000574623,
1468348074452474,-0.120967,-0.232713,1.38194,0.00023964,-0.739791,-0.174671,0.132366,-0.434989,0.0545704,0.266202,-0.532401,0.00112906,
1468348074462512,-0.122674,-0.234924,1.3841,0.00023964,-0.704115,-0.174671,0.132368,-0.442208,0.0528237,0.267526,-0.536787,0.00166603,
1468348074472549,-0.124425,-0.236372,1.38625,0.0303866,-0.704115,-0.133114,0.132522,-0.44925,0.0512848,0.26885,-0.541244,0.00218657,
1468348074482586,-0.125782,-0.236895,1.38795,0.0303866,-0.675999,-0.133114,0.132825,-0.45615,0.0499537,0.270177,-0.545771,0.00269277,
1468348074492624,-0.127132,-0.236901,1.38954,0.0303866,-0.675999,-0.0998072,0.133129,-0.46291,0.0487891,0.271507,-0.550366,0.00318648,
1468348074502660,-0.128502,-0.236521,1.39103,0.0303866,-0.702705,-0.0685003,0.133433,-0.469804,0.0479475,0.27284,-0.55503,0.00367016,
1468348074512697,-0.129899,-0.235976,1.39238,0.0303866,-0.732566,-0.0632256,0.133737,-0.47698,0.0472889,0.274176,-0.559764,0.00414635,
1468348074522733,-0.131378,-0.235404,1.3937,0.0303866,-0.728125,-0.0256487,0.134041,-0.484283,0.0468445,0.275514,-0.56457,0.00461701,
1468348074532770,-0.132939,-0.234854,1.39501,0.0303866,-0.720879,-0.0256487,0.134345,-0.491528,0.046588,0.276856,-0.569449,0.00508418,
1468348074542807,-0.134325,-0.234366,1.39608,0.0303866,-0.700631,-0.0256487,0.134649,-0.498636,0.0463316,0.278201,-0.5744,0.00554877,
1468348074552857,-0.136121,-0.234229,1.39742,0.0303866,-0.675435,-0.0256487,0.134953,-0.505516,0.0460751,0.279549,-0.579421,0.00601081,
1468348074562893,-0.137394,-0.234823,1.39833,0.0303866,-0.657428,-0.0256487,0.135256,-0.512181,0.0458186,0.2809,-0.584509,0.00647027,
1468348074572928,-0.138596,-0.23593,1.39924,0,-0.65236,-0.0256487,0.135408,-0.51873,0.0455621,0.282254,-0.589664,0.00692718,
1468348074582975,-0.140106,-0.237902,1.40049,0,-0.614632,-0.0256487,0.135408,-0.525065,0.0453056,0.283608,-0.594883,0.00738152,
1468348074593012,-0.141568,-0.239811,1.40171,0,-0.567679,-0.0256487,0.135408,-0.530976,0.0450491,0.284962,-0.600163,0.00783329,
1468348074603047,-0.143166,-0.241225,1.40284,0,-0.523549,-0.0256487,0.135408,-0.536432,0.0447926,0.286316,-0.6055,0.0082825,
1468348074613084,-0.145113,-0.242189,1.40395,0,-0.464986,-0.0256487,0.135408,-0.541375,0.0445361,0.28767,-0.610889,0.00872914,
1468348074623130,-0.147337,-0.2424,1.40498,0,-0.395145,-0.0256487,0.135408,-0.545676,0.0442797,0.289024,-0.616324,0.00917322,
1468348074633176,-0.149357,-0.242001,1.40586,0,-0.330424,-0.0256487,0.135408,-0.549303,0.0440232,0.290378,-0.621799,0.00961474,
1468348074643211,-0.151289,-0.241449,1.40668,0,-0.312274,-0.0256487,0.135408,-0.552517,0.0437667,0.291732,-0.627308,0.0100537,
1468348074653247,-0.152924,-0.241117,1.40755,0,-0.322254,-0.0256487,0.135408,-0.55569,0.0435102,0.293086,-0.632849,0.0104901,
1468348074663284,-0.154699,-0.241147,1.40875,0,-0.3522,-0.0256487,0.135408,-0.559062,0.0432537,0.29444,-0.638423,0.0109239,
1468348074673320,-0.155987,-0.241431,1.40988,0,-0.3522,-0.0256487,0.135408,-0.562584,0.0429972,0.295795,-0.644031,0.0113551,
1468348074683366,-0.157101,-0.241856,1.41097,-0.0278656,-0.3522,-0.0256487,0.135269,-0.566106,0.0427407,0.297148,-0.649675,0.0117838,
1468348074693401,-0.158052,-0.242246,1.41182,-0.0278656,-0.3522,-0.0256487,0.13499,-0.569628,0.0424842,0.298499,-0.655353,0.01221,
1468348074703436,-0.15901,-0.242371,1.41233,-0.0278656,-0.325494,-0.0256487,0.134712,-0.573016,0.0422278,0.299848,-0.661067,0.0126335,
1468348074713473,-0.160057,-0.242052,1.41265,-0.0278656,-0.295633,0,0.134433,-0.576122,0.0420995,0.301193,-0.666812,0.0130552,
1468348074723509,-0.161172,-0.241615,1.41301,-0.0278656,-0.266853,0,0.134154,-0.578934,0.0420995,0.302536,-0.672588,0.0134761,
1468348074733546,-0.162254,-0.24147,1.41348,-0.0278656,-0.271822,0,0.133876,-0.581628,0.0420995,0.303877,-0.67839,0.0138971,
1468348074743582,-0.16362,-0.241926,1.41407,-0.0278656,-0.275507,0,0.133597,-0.584364,0.0420995,0.305214,-0.68422,0.0143181,
1468348074753631,-0.164676,-0.242731,1.41456,-0.0278656,-0.273334,0,0.133318,-0.587109,0.0420995,0.306548,-0.690078,0.0147391,
1468348074763670,-0.165613,-0.243934,1.41485,-0.0278656,-0.265518,0,0.13304,-0.589803,0.0420995,0.30788,-0.695962,0.0151601,
1468348074773708,-0.166317,-0.245275,1.41468,-0.0278656,-0.230355,0,0.132761,-0.592282,0.0420995,0.309209,-0.701873,0.0155811,
1468348074783744,-0.166905,-0.246441,1.41399,-0.0278656,-0.230355,0,0.132482,-0.594586,0.0420995,0.310535,-0.707807,0.0160021,
1468348074793782,-0.167444,-0.247312,1.41276,-0.0278656,-0.230355,0,0.132204,-0.596889,0.0420995,0.311859,-0.713764,0.0164231,
1468348074803816,-0.167889,-0.248078,1.41099,-0.0278656,-0.230355,0,0.131925,-0.599193,0.0420995,0.31318,-0.719745,0.0168441,
1468348074813851,-0.168339,-0.248903,1.40894,-0.0278656,-0.230355,0,0.131646,-0.601496,0.0420995,0.314497,-0.725748,0.0172651,
1468348074823886,-0.168927,-0.249786,1.40683,-0.0278656,-0.230355,0,0.131368,-0.6038,0.0420995,0.315812,-0.731775,0.0176861,
1468348074833923,-0.169717,-0.250802,1.40492,-0.0278656,-0.230355,0,0.131089,-0.606103,0.0420995,0.317125,-0.737824,0.0181071,
1468348074843958,-0.170743,-0.251812,1.40322,-0.0278656,-0.200752,0,0.13081,-0.608259,0.0420995,0.318434,-0.743896,0.0185281,
1468348074853995,-0.172005,-0.252774,1.40167,-0.0278656,-0.163761,0,0.130532,-0.610082,0.0420995,0.319741,-0.749988,0.0189491,
1468348074864034,-0.173333,-0.253793,1.4003,-0.0278656,-0.133815,0,0.130253,-0.611569,0.0420995,0.321045,-0.756096,0.0193701,
1468348074874073,-0.174779,-0.255358,1.39854,-0.0278656,-0.133815,0,0.129975,-0.612908,0.0420995,0.322346,-0.762218,0.0197911,
1468348074884113,-0.176157,-0.257163,1.3966,0,-0.133815,-0.0254776,0.129835,-0.614246,0.0419721,0.323645,-0.768354,0.0202114,
1468348074894150,-0.177464,-0.259221,1.39445,0,-0.133815,-0.0560319,0.129835,-0.615584,0.0415646,0.324943,-0.774503,0.0206291,
1468348074904184,-0.178668,-0.261572,1.39209,0,-0.133815,-0.0952357,0.129835,-0.616922,0.0408082,0.326242,-0.780666,0.021041,
1468348074914219,-0.179834,-0.26414,1.38965,0,-0.133815,-0.144221,0.129835,-0.61826,0.039611,0.32754,-0.786842,0.0214431,
1468348074924256,-0.181009,-0.266901,1.38725,0,-0.133815,-0.20395,0.129835,-0.619598,0.0378701,0.328838,-0.793031,0.0218305,
1468348074934293,-0.182271,-0.269845,1.38493,0,-0.0989627,-0.271849,0.129835,-0.620762,0.0354911,0.330137,-0.799233,0.0221973,
1468348074944328,-0.18347,-0.273167,1.38241,0,-0.0616749,-0.346848,0.129835,-0.621565,0.0323976,0.331435,-0.805445,0.0225367,
1468348074954367,-0.184296,-0.277372,1.37949,0,-0.028195,-0.424698,0.129835,-0.622015,0.0285399,0.332734,-0.811662,0.0228414,
1468348074964405,-0.184858,-0.282068,1.37653,0,0,-0.496857,0.129835,-0.622156,0.0239321,0.334032,-0.817883,0.0231038,
1468348074974445,-0.18531,-0.288188,1.37282,0,0,-0.574659,0.129835,-0.622156,0.0185745,0.33533,-0.824105,0.0233163,
1468348074984482,-0.185534,-0.29458,1.36902,0,0,-0.658158,0.129835,-0.622156,0.0124105,0.336629,-0.830326,0.0234712,
1468348074994521,-0.185574,-0.300304,1.36531,0,0.0295036,-0.743664,0.129835,-0.622008,0.00540136,0.337927,-0.836547,0.0235603,
1468348075004560,-0.185369,-0.304529,1.36168,0,0.0602647,-0.834495,0.129835,-0.621559,-0.00248944,0.339225,-0.842765,0.0235749,
1468348075014598,-0.184837,-0.306906,1.3581,0,0.0890819,-0.93007,0.129835,-0.620813,-0.0113123,0.340524,-0.848977,0.0235059,
1468348075024636,-0.184034,-0.307501,1.35487,0,0.0890819,-1.01351,0.129835,-0.619922,-0.0210302,0.341822,-0.855181,0.0233441,
1468348075034676,-0.18301,-0.306644,1.35143,0.0291092,0.0890819,-1.07224,0.129981,-0.619031,-0.0314589,0.343121,-0.861375,0.0230817,
1468348075044714,-0.181677,-0.304822,1.34788,0.0291092,0.0890819,-1.13696,0.130272,-0.61814,-0.0425049,0.344422,-0.867561,0.0227119,
1468348075054755,-0.180341,-0.302447,1.3446,0.0291092,0.0890819,-1.19617,0.130563,-0.617249,-0.0541706,0.345727,-0.873738,0.0222285,
1468348075064793,-0.179304,-0.299766,1.34207,0.0291092,0.0890819,-1.23131,0.130854,-0.616359,-0.0663079,0.347034,-0.879906,0.0216261,
1468348075074833,-0.17836,-0.296552,1.34003,0.0291092,0.0890819,-1.2643,0.131145,-0.615468,-0.078786,0.348344,-0.886065,0.0209006,
1468348075084868,-0.177407,-0.292285,1.33825,0.0291092,0.0890819,-1.23882,0.131436,-0.614577,-0.0913016,0.349657,-0.892216,0.0200502,
1468348075094907,-0.176663,-0.287195,1.33708,0.0291092,0.0890819,-1.20827,0.131727,-0.613686,-0.103537,0.350972,-0.898357,0.019076,
1468348075104943,-0.176096,-0.281526,1.33679,0.0291092,0.0890819,-1.16906,0.132018,-0.612795,-0.115424,0.352291,-0.904489,0.0179812,
1468348075114979,-0.175977,-0.274497,1.33761,0.0291092,0.0571149,-1.12008,0.132309,-0.612064,-0.126869,0.353613,-0.910614,0.0167697,
1468348075125015,-0.17616,-0.269903,1.33883,0.0291092,0.0250854,-1.06035,0.132601,-0.611653,-0.137772,0.354937,-0.916732,0.0154465,
1468348075135052,-0.176797,-0.263452,1.34162,0.0291092,-0.00325712,-0.992451,0.132892,-0.611544,-0.148036,0.356265,-0.922848,0.0140175,
1468348075145088,-0.177521,-0.259626,1.34381,0.0618028,-0.0370871,-0.917451,0.133346,-0.611746,-0.157585,0.357596,-0.928965,0.0124894,
1468348075155127,-0.178607,-0.254814,1.34713,0.0918216,-0.0657518,-0.839602,0.134114,-0.61226,-0.16637,0.358933,-0.935085,0.0108696,
1468348075165164,-0.179361,-0.251857,1.34931,0.132689,-0.0657518,-0.767443,0.135237,-0.612918,-0.174406,0.36028,-0.941211,0.00916574,
1468348075175201,-0.179925,-0.249816,1.35081,0.172705,-0.0657518,-0.68964,0.136764,-0.613575,-0.181691,0.36164,-0.947343,0.00738525,
1468348075185236,-0.180257,-0.248561,1.35178,0.212722,-0.0657518,-0.606142,0.138691,-0.614233,-0.18817,0.363017,-0.953482,0.00553595,
1468348075195272,-0.180463,-0.248006,1.35238,0.254131,-0.0952554,-0.520635,0.141025,-0.615038,-0.193804,0.364416,-0.959628,0.00362608,
1468348075205309,-0.180564,-0.247868,1.3527,0.289846,-0.126017,-0.429805,0.143745,-0.616144,-0.198556,0.36584,-0.965784,0.00166428,
1468348075215345,-0.180585,-0.247793,1.35279,0.32605,-0.154834,-0.334229,0.146825,-0.617548,-0.202376,0.367293,-0.971953,-0.000340377,
1468348075225380,-0.180527,-0.247434,1.35265,0.367459,-0.154834,-0.250785,0.150292,-0.619097,-0.205301,0.368778,-0.978136,-0.00237876,
1468348075235418,-0.180348,-0.246757,1.35225,0.377393,-0.154834,-0.192061,0.154016,-0.620645,-0.207515,0.3703,-0.984335,-0.00444285,
1468348075245453,-0.179965,-0.245706,1.35142,0.40851,-0.154834,-0.127341,0.157946,-0.622193,-0.209112,0.371859,-0.990549,-0.00652599,
1468348075255498,-0.179392,-0.244553,1.35034,0.40851,-0.182344,-0.0681313,0.162031,-0.623879,-0.21009,0.373459,-0.996779,-0.008622,
1468348075265535,-0.178744,-0.243502,1.34933,0.40851,-0.224613,-0.0329914,0.166116,-0.625914,-0.210595,0.3751,-1.00303,-0.0107254,
1468348075275569,-0.178167,-0.242873,1.34872,0.40851,-0.273856,0,0.170201,-0.628406,-0.21076,0.376782,-1.0093,-0.0128322,
1468348075285603,-0.177616,-0.242885,1.34863,0.40851,-0.320043,0,0.174286,-0.631376,-0.21076,0.378504,-1.0156,-0.0149398,
1468348075295640,-0.176947,-0.243395,1.3489,0.40851,-0.352862,0,0.178371,-0.63474,-0.21076,0.380267,-1.02193,-0.0170474,
1468348075305678,-0.176072,-0.243986,1.3493,0.40851,-0.352862,0,0.182457,-0.638269,-0.21076,0.382072,-1.02829,-0.019155,
1468348075315714,-0.175156,-0.24426,1.34982,0.40851,-0.320895,0,0.186542,-0.641638,-0.21076,0.383917,-1.03469,-0.0212626,
1468348075325750,-0.173976,-0.244136,1.35054,0.40851,-0.288865,0,0.190627,-0.644687,-0.21076,0.385802,-1.04113,-0.0233702,
1468348075335782,-0.17276,-0.243602,1.35163,0.40851,-0.260523,0,0.194712,-0.647433,-0.21076,0.387729,-1.04759,-0.0254778,
1468348075345853,-0.171551,-0.242825,1.35271,0.375816,-0.226693,0.02541,0.198633,-0.64987,-0.210633,0.389696,-1.05407,-0.0275848,
1468348075355891,-0.170357,-0.241993,1.35355,0.345798,-0.198028,0.0611645,0.202242,-0.651993,-0.2102,0.3917,-1.06058,-0.029689,
1468348075365929,-0.169244,-0.241205,1.35394,0.30493,-0.164422,0.0947,0.205495,-0.653805,-0.209421,0.393739,-1.06711,-0.0317871,
1468348075375968,-0.168233,-0.240717,1.35374,0.264914,-0.123299,0.12563,0.208344,-0.655244,-0.208319,0.395808,-1.07366,-0.0338758,
1468348075386011,-0.167407,-0.240796,1.35282,0.224898,-0.0812391,0.154485,0.210793,-0.656267,-0.206919,0.397904,-1.08021,-0.035952,
1468348075396052,-0.166769,-0.241603,1.35126,0.183488,-0.0397386,0.154485,0.212835,-0.656872,-0.205374,0.400022,-1.08678,-0.0380134,
1468348075406093,-0.166422,-0.243149,1.34925,0.147773,-0.00134795,0.154485,0.214492,-0.657077,-0.203829,0.402159,-1.09335,-0.0400594,
1468348075416135,-0.166297,-0.245305,1.3471,0.11157,0.0301618,0.154485,0.215788,-0.656933,-0.202284,0.40431,-1.09992,-0.04209,
1468348075426175,-0.166478,-0.247939,1.34491,0.0701599,0.0589901,0.154485,0.216697,-0.656487,-0.200739,0.406472,-1.10649,-0.0441051,
1468348075436217,-0.16682,-0.250722,1.3426,0.0311174,0.0589901,0.154485,0.217203,-0.655897,-0.199195,0.408642,-1.11305,-0.0461048,
1468348075446271,-0.167149,-0.25357,1.33982,0,0.0589901,0.123228,0.217359,-0.655307,-0.197806,0.410815,-1.1196,-0.0480898,
1468348075456324,-0.167296,-0.256364,1.33646,0,0.0865003,0.0846954,0.217359,-0.65458,-0.196766,0.412988,-1.12615,-0.0500627,
1468348075466364,-0.167312,-0.25882,1.33273,0,0.128769,0.0445148,0.217359,-0.653504,-0.19612,0.415162,-1.13269,-0.0520271,
1468348075476416,-0.167158,-0.260698,1.32886,0,0.178013,0.00915805,0.217359,-0.65197,-0.195852,0.417335,-1.13922,-0.053987,
1468348075486460,-0.166869,-0.262003,1.32517,0,0.2242,-0.0263879,0.217359,-0.649959,-0.195938,0.419509,-1.14573,-0.0559459,
1468348075496506,-0.166608,-0.262785,1.32202,0,0.257018,-0.0602036,0.217359,-0.647553,-0.196371,0.421683,-1.15222,-0.0579075,
1468348075506545,-0.166367,-0.263386,1.31959,-0.026259,0.257018,-0.0939033,0.217228,-0.644982,-0.197142,0.423856,-1.15868,-0.059875,
1468348075516596,-0.166195,-0.264067,1.3179,-0.0535096,0.257018,-0.126924,0.216829,-0.642412,-0.198246,0.426026,-1.16512,-0.061852,
1468348075526638,-0.166141,-0.264898,1.31692,-0.0827446,0.257018,-0.155883,0.216148,-0.639842,-0.19966,0.428191,-1.17153,-0.0638415,
1468348075536677,-0.166158,-0.265971,1.31644,-0.0827446,0.257018,-0.155883,0.21532,-0.637272,-0.201219,0.430348,-1.17792,-0.0658459,
1468348075546725,-0.166126,-0.267103,1.31613,-0.0827446,0.257018,-0.181293,0.214493,-0.634702,-0.202905,0.432497,-1.18427,-0.0678665,
1468348075556775,-0.16603,-0.267954,1.31562,-0.0827446,0.29227,-0.217047,0.213665,-0.631955,-0.204896,0.434638,-1.19061,-0.0699055,
1468348075566823,-0.16595,-0.267994,1.31506,-0.0827446,0.291163,-0.250583,0.212838,-0.629038,-0.207234,0.43677,-1.19691,-0.0719662,
1468348075576866,-0.165855,-0.267482,1.31386,-0.0827446,0.250041,-0.281512,0.21201,-0.626332,-0.209895,0.438895,-1.20319,-0.0740518,
1468348075586905,-0.165751,-0.266383,1.31242,-0.110959,0.20798,-0.310368,0.211042,-0.624042,-0.212854,0.44101,-1.20944,-0.0761655,
1468348075596943,-0.165749,-0.26439,1.31039,-0.139715,0.16648,-0.340205,0.209789,-0.62217,-0.216107,0.443114,-1.21567,-0.0783104,
1468348075606981,-0.165833,-0.263109,1.30894,-0.172044,0.128089,-0.340205,0.20823,-0.620697,-0.219509,0.445204,-1.22189,-0.0804884,
1468348075617020,-0.166085,-0.262298,1.30802,-0.204198,0.0965796,-0.340205,0.206349,-0.619573,-0.222911,0.447277,-1.22809,-0.0827005,
1468348075627059,-0.166528,-0.261813,1.30742,-0.229246,0.0677513,-0.340205,0.204181,-0.618752,-0.226313,0.44933,-1.23428,-0.0849467,
1468348075637098,-0.167004,-0.261678,1.30718,-0.256399,0.0933344,-0.340205,0.201753,-0.617946,-0.229715,0.451359,-1.24046,-0.0872268,
1468348075647134,-0.167537,-0.261816,1.3071,-0.282971,0.120826,-0.308948,0.199056,-0.616875,-0.232961,0.453363,-1.24664,-0.0895402,
1468348075657171,-0.168167,-0.262095,1.30713,-0.282971,0.1505,-0.270415,0.196227,-0.615519,-0.235858,0.45534,-1.2528,-0.0918843,
1468348075667209,-0.168849,-0.262305,1.30726,-0.282971,0.179858,-0.230235,0.193397,-0.613867,-0.238361,0.457288,-1.25895,-0.0942554,
1468348075677246,-0.169792,-0.262441,1.30736,-0.282971,0.208093,-0.194878,0.190567,-0.611927,-0.240487,0.459208,-1.26508,-0.0966496,
1468348075687282,-0.170765,-0.262411,1.30748,-0.30968,0.23535,-0.159332,0.187604,-0.60971,-0.242258,0.461099,-1.27118,-0.0990633,
1468348075697321,-0.171714,-0.262298,1.30759,-0.335426,0.23535,-0.125516,0.184378,-0.607357,-0.243682,0.462959,-1.27727,-0.101493,
1468348075707358,-0.172593,-0.262196,1.30776,-0.337207,0.23535,-0.117689,0.181015,-0.605003,-0.244898,0.464785,-1.28333,-0.103936,
1468348075717396,-0.173435,-0.262,1.30818,-0.340273,0.23535,-0.119855,0.177628,-0.60265,-0.246086,0.466579,-1.28937,-0.106391,
1468348075727432,-0.174238,-0.261608,1.30897,-0.342049,0.23535,-0.121028,0.174216,-0.600296,-0.24729,0.468338,-1.29538,-0.108858,
1468348075737468,-0.17493,-0.260946,1.31003,-0.342049,0.23535,-0.121028,0.170796,-0.597943,-0.2485,0.470063,-1.30138,-0.111337,
1468348075747505,-0.175311,-0.260123,1.31116,-0.342049,0.262836,-0.121028,0.167375,-0.595452,-0.249711,0.471754,-1.30734,-0.113828,
1468348075757545,-0.17547,-0.259216,1.31224,-0.342049,0.256706,-0.121028,0.163955,-0.592854,-0.250921,0.47341,-1.31328,-0.116331,
1468348075767583,-0.175509,-0.258351,1.31328,-0.342049,0.224207,-0.121028,0.160534,-0.590449,-0.252131,0.475033,-1.3192,-0.118846,
1468348075777622,-0.175496,-0.257777,1.31429,-0.342049,0.224207,-0.121028,0.157114,-0.588207,-0.253342,0.476621,-1.32509,-0.121374,
1468348075787660,-0.175602,-0.257525,1.31549,-0.313835,0.224207,-0.121028,0.153834,-0.585965,-0.254552,0.478176,-1.33096,-0.123913,
1468348075797697,-0.175987,-0.257617,1.31704,-0.285079,0.224207,-0.0911913,0.15084,-0.583723,-0.255613,0.479699,-1.33681,-0.126464,
1468348075807730,-0.176675,-0.258059,1.3189,-0.25275,0.224207,-0.0911913,0.148151,-0.581481,-0.256525,0.481194,-1.34264,-0.129025,
1468348075817768,-0.177632,-0.258742,1.32099,-0.220596,0.224207,-0.0911913,0.145784,-0.579239,-0.257437,0.482664,-1.34844,-0.131594,
1468348075827806,-0.178842,-0.259489,1.32321,-0.195548,0.224207,-0.0911913,0.143703,-0.576997,-0.258349,0.484111,-1.35422,-0.134173,
1468348075837842,-0.180318,-0.2602,1.32559,-0.168395,0.198624,-0.0911913,0.141883,-0.574883,-0.259261,0.485539,-1.35998,-0.136761,
1468348075847879,-0.181989,-0.260915,1.32793,-0.141823,0.171132,-0.0911913,0.140332,-0.573034,-0.260173,0.48695,-1.36572,-0.139358,
1468348075857915,-0.183883,-0.261719,1.33021,-0.141823,0.141458,-0.0911913,0.138914,-0.571471,-0.261084,0.488347,-1.37145,-0.141965,
1468348075867949,-0.185878,-0.262625,1.3324,-0.141823,0.1121,-0.0911913,0.137496,-0.570203,-0.261996,0.489729,-1.37715,-0.14458,
1468348075877986,-0.187804,-0.263628,1.33452,-0.141823,0.0838651,-0.0911913,0.136078,-0.569223,-0.262908,0.491096,-1.38285,-0.147205,
1468348075888024,-0.189595,-0.264636,1.33656,-0.115114,0.0566077,-0.0911913,0.134793,-0.568521,-0.26382,0.492451,-1.38854,-0.149838,
1468348075898062,-0.191196,-0.265552,1.33846,-0.0893679,0.0566077,-0.0911913,0.133771,-0.567955,-0.264732,0.493794,-1.39422,-0.152481,
1468348075908099,-0.192507,-0.266227,1.34025,-0.0613281,0.0566077,-0.0653184,0.133017,-0.567389,-0.265515,0.495128,-1.3999,-0.155132,
1468348075918136,-0.193418,-0.26648,1.34185,-0.0310117,0.0566077,-0.0582193,0.132555,-0.566823,-0.266132,0.496455,-1.40557,-0.157791,
1468348075928173,-0.193812,-0.26638,1.34324,0,0.0566077,-0.0554822,0.1324,-0.566257,-0.266701,0.49778,-1.41123,-0.160455,
1468348075938211,-0.193655,-0.266114,1.34462,0,0.0566077,-0.0554822,0.1324,-0.565691,-0.267256,0.499104,-1.41689,-0.163124,
1468348075948249,-0.192958,-0.26589,1.34605,0,0.0291225,-0.0554822,0.1324,-0.565262,-0.26781,0.500428,-1.42255,-0.1658,
1468348075958287,-0.191869,-0.265838,1.34778,0,0,-0.0554822,0.1324,-0.565116,-0.268365,0.501752,-1.4282,-0.168481,
1468348075968327,-0.190525,-0.266061,1.35005,0,0,-0.0554822,0.1324,-0.565116,-0.26892,0.503076,-1.43385,-0.171167,
1468348075978364,-0.189085,-0.266445,1.35288,0,0,-0.0554822,0.1324,-0.565116,-0.269475,0.5044,-1.4395,-0.173859,
1468348075988402,-0.18764,-0.266775,1.35616,0,0,-0.0554822,0.1324,-0.565116,-0.27003,0.505724,-1.44515,-0.176557,
1468348075998441,-0.186337,-0.266964,1.3592,0,0,-0.0554822,0.1324,-0.565116,-0.270585,0.507048,-1.45081,-0.17926,
1468348076008478,-0.184717,-0.26714,1.36238,0,0.0299293,-0.0554822,0.1324,-0.564967,-0.271139,0.508372,-1.45646,-0.181968,
1468348076018512,-0.183243,-0.267314,1.36457,0,0.0593556,-0.0554822,0.1324,-0.56452,-0.271694,0.509696,-1.4621,-0.184682,
1468348076028549,-0.18175,-0.267641,1.36585,0,0.0883639,-0.0554822,0.1324,-0.563782,-0.272249,0.51102,-1.46775,-0.187402,
1468348076038591,-0.180305,-0.268164,1.36625,0,0.0883639,-0.0554822,0.1324,-0.562898,-0.272804,0.512344,-1.47338,-0.190127,
1468348076048631,-0.178925,-0.268889,1.36596,0,0.0883639,-0.0554822,0.1324,-0.562015,-0.273359,0.513668,-1.479,-0.192858,
1468348076058670,-0.177714,-0.269912,1.36534,0,0.0883639,-0.0554822,0.1324,-0.561131,-0.273914,0.514992,-1.48462,-0.195595,
1468348076068713,-0.176598,-0.271156,1.36457,0,0.0883639,-0.0554822,0.1324,-0.560247,-0.274468,0.516316,-1.49023,-0.198337,
1468348076078755,-0.175633,-0.272443,1.36381,0,0.0883639,-0.0554822,0.1324,-0.559364,-0.275023,0.51764,-1.49582,-0.201084,
1468348076088794,-0.174823,-0.27367,1.36307,0,0.0883639,-0.0554822,0.1324,-0.55848,-0.275578,0.518964,-1.50141,-0.203837,
1468348076098834,-0.17421,-0.274564,1.36245,0,0.0883639,-0.0554822,0.1324,-0.557596,-0.276133,0.520288,-1.50699,-0.206596,
1468348076108873,-0.173648,-0.275246,1.36177,0,0.0883639,-0.0554822,0.1324,-0.556713,-0.276688,0.521612,-1.51257,-0.20936,
