time, axm_ori, aym_ori, azm_ori, axl_ori, ayl_ori, azl_ori, axm, aym, azm, axl, ayl, azl, acc1x, acc1y, acc1z, acc2x, acc2y, acc2z, acc3x, acc3y, acc3z
1468176033020773,-0.0161133,0.0209961,0.924805,0.002928,0.046848,0.978684,-0.00241328,0.00829609,0.987805,-0.001672,0.021748,0.982984,0,0,0,0,0,0,0,0,0,
1468176033026832,-0.0078125,0.0253906,0.937988,-0.001464,0.044652,0.979416,0.0058875,0.0126906,1.00099,-0.006064,0.019552,0.983716,0,0,0,0,0,0,0,0,0,
1468176033032892,-0.00683594,0.0219727,0.935059,-0.002928,0.045384,0.979416,0.00686406,0.00927266,0.998059,-0.007528,0.020284,0.983716,0,0,0,0,0,0,0,0,0,
1468176033038953,-0.000488281,0.0253906,0.923828,-0,0.043188,0.989664,0.0132117,0.0126906,0.986828,-0.0046,0.018088,0.993964,0,0,0,0,0,0,0,0,0,
1468176033045018,-0.0175781,0.0131836,0.933594,0.002928,0.049776,0.979416,-0.00387812,0.000483594,0.996594,-0.001672,0.024676,0.983716,0,0,0,0,0,0,0,0,0,
1468176033051079,-0.015625,0.0195312,0.915039,-0.002196,0.039528,0.978684,-0.001925,0.00683125,0.978039,-0.006796,0.014428,0.982984,0,0,0,0,0,0,0,0,0,
1468176033057139,-0.0151367,0.0205078,0.933105,0.001464,0.050508,0.972096,-0.00143672,0.00780781,0.996105,-0.003136,0.025408,0.976396,0,0,0,0,0,0,0,0,0,
1468176033063198,-0.00878906,0.0273438,0.933594,0.001464,0.044652,0.983076,0.00491094,0.0146438,0.996594,-0.003136,0.019552,0.987376,0,0,0,0,0,0,0,0,0,
1468176033069257,-0.0107422,0.0126953,0.929688,-0,0.046116,0.978684,0.00295781,-4.68735e-06,0.992688,-0.0046,0.021016,0.982984,0,0,0,0,0,0,0,0,0,
1468176033075316,-0.0175781,0.0288086,0.92041,0.000732,0.050508,0.970632,-0.00387812,0.0161086,0.98341,-0.003868,0.025408,0.974932,0,0,0,0,0,0,0,0,0,
1468176033081376,-0.0224609,0.0146484,0.930664,0.000732,0.04758,0.977952,-0.00876094,0.00194844,0.993664,-0.003868,0.02248,0.982252,0,0,0,0,0,0,0,0,0,
1468176033087436,-0.0126953,0.0253906,0.907715,0.004392,0.045384,0.986736,0.00100469,0.0126906,0.970715,-0.000208,0.020284,0.991036,0,0,0,0,0,0,0,0,0,
1468176033093495,-0.0107422,0.0175781,0.93457,-0.004392,0.045384,0.979416,0.00295781,0.00487813,0.99757,-0.008992,0.020284,0.983716,0,0,0,0,0,0,0,0,0,
1468176033099553,-0.0136719,0.015625,0.935547,-0.001464,0.043188,0.983076,2.81241e-05,0.002925,0.998547,-0.006064,0.018088,0.987376,0,0,0,0,0,0,0,0,0,
1468176033105615,-0.019043,0.0185547,0.929199,-0.00366,0.041724,0.986736,-0.00534297,0.00585469,0.992199,-0.00826,0.016624,0.991036,0,0,0,0,0,0,0,0,0,
1468176033111689,-0.00927734,0.0195312,0.921875,0.002928,0.04758,0.986004,0.00442266,0.00683125,0.984875,-0.001672,0.02248,0.990304,0,0,0,0,0,0,0,0,0,
1468176033117748,-0.00878906,0.0234375,0.927734,-0.000732,0.040992,0.985272,0.00491094,0.0107375,0.990734,-0.005332,0.015892,0.989572,0,0,0,0,0,0,0,0,0,
1468176033123815,-0.00146484,0.0214844,0.929199,-0.000732,0.04392,0.982344,0.0122352,0.00878438,0.992199,-0.005332,0.01882,0.986644,0,0,0,0,0,0,0,0,0,
1468176033129875,-0.00195312,0.0195312,0.933594,0.002196,0.049776,0.983808,0.0117469,0.00683125,0.996594,-0.002404,0.024676,0.988108,0,0,0,0,0,0,0,0,0,
1468176033135934,-0.00683594,0.0166016,0.924805,-0.001464,0.05124,0.983808,0.00686406,0.00390156,0.987805,-0.006064,0.02614,0.988108,0,0,0,0,0,0,0,0,0,
1468176033141993,-0.00537109,0.0166016,0.932617,-0.000732,0.042456,0.974292,0.00832891,0.00390156,0.995617,-0.005332,0.017356,0.978592,0,0,0,0,0,0,0,0,0,
1468176033148054,-0.0107422,0.0170898,0.932617,0.005856,0.042456,0.975024,0.00295781,0.00438984,0.995617,0.001256,0.017356,0.979324,0,0,0,0,0,0,0,0,0,
1468176033154115,-0.00927734,0.0141602,0.932129,0.001464,0.048312,0.977952,0.00442266,0.00146016,0.995129,-0.003136,0.023212,0.982252,0,0,0,0,0,0,0,0,0,
1468176033160174,-0.00878906,0.0258789,0.930176,0.001464,0.049044,0.972096,0.00491094,0.0131789,0.993176,-0.003136,0.023944,0.976396,0,0,0,0,0,0,0,0,0,
1468176033166241,-0.0131836,0.0136719,0.941406,-0,0.045384,0.980148,0.000516406,0.000971876,1.00441,-0.0046,0.020284,0.984448,0,0,0,0,0,0,0,0,0,
1468176033172302,-0.012207,0.0151367,0.922852,-0.00366,0.04758,0.980148,0.00149297,0.00243672,0.985852,-0.00826,0.02248,0.984448,0,0,0,0,0,0,0,0,0,
1468176033178362,-0.0258789,0.0253906,0.942383,0.002196,0.046116,0.977952,-0.0121789,0.0126906,1.00538,-0.002404,0.021016,0.982252,0,0,0,0,0,0,0,0,0,
1468176033184421,-0.0078125,0.0185547,0.927246,-0.002928,0.048312,0.980148,0.0058875,0.00585469,0.990246,-0.007528,0.023212,0.984448,0,0,0,0,0,0,0,0,0,
1468176033190483,-0.00585938,0.0214844,0.936035,-0.000732,0.049776,0.978684,0.00784063,0.00878438,0.999035,-0.005332,0.024676,0.982984,0,0,0,0,0,0,0,0,0,
1468176033196541,-0.00683594,0.0268555,0.919434,-0,0.038064,0.97722,0.00686406,0.0141555,0.982434,-0.0046,0.012964,0.98152,0,0,0,0,0,0,0,0,0,
1468176033202601,-0.019043,0.0175781,0.934082,0.001464,0.041724,0.975756,-0.00534297,0.00487813,0.997082,-0.003136,0.016624,0.980056,0,0,0,0,0,0,0,0,0,
1468176033208662,-0.00878906,0.0195312,0.92627,0.005124,0.042456,0.978684,0.00491094,0.00683125,0.98927,0.000524,0.017356,0.982984,0,0,0,0,0,0,0,0,0,
1468176033214724,-0.0117188,0.0166016,0.922363,0.002928,0.04026,0.97722,0.00198125,0.00390156,0.985363,-0.001672,0.01516,0.98152,0,0,0,0,0,0,0,0,0,
1468176033222061,-0.0151367,0.0151367,0.924805,0.001464,0.038064,0.972828,-0.00143672,0.00243672,0.987805,-0.003136,0.012964,0.977128,0,0,0,0,0,0,0,0,0,
1468176033228124,-0.00976562,0.019043,0.922852,-0.002928,0.039528,0.986004,0.00393438,0.00634297,0.985852,-0.007528,0.014428,0.990304,0,0,0,0,0,0,0,0,0,
1468176033234185,-0.0141602,0.0258789,0.92041,0.002196,0.046116,0.980148,-0.000460156,0.0131789,0.98341,-0.002404,0.021016,0.984448,0,0,0,0,0,0,0,0,0,
1468176033240244,-0.00976562,0.0161133,0.930664,0.001464,0.045384,0.98454,0.00393438,0.00341328,0.993664,-0.003136,0.020284,0.98884,0,0,0,0,0,0,0,0,0,
1468176033246311,-0.0136719,0.0297852,0.916504,-0.005856,0.046116,0.990396,2.81241e-05,0.0170852,0.979504,-0.010456,0.021016,0.994696,0,0,0,0,0,0,0,0,0,
1468176033252370,-0.027832,0.0161133,0.925781,0.001464,0.050508,0.98088,-0.014132,0.00341328,0.988781,-0.003136,0.025408,0.98518,0,0,0,0,0,0,0,0,0,
1468176033258430,-0.0195312,0.0209961,0.915039,-0,0.046116,0.98088,-0.00583125,0.00829609,0.978039,-0.0046,0.021016,0.98518,0,0,0,0,0,0,0,0,0,
1468176033264490,-0.0126953,0.0209961,0.926758,0.001464,0.04758,0.974292,0.00100469,0.00829609,0.989758,-0.003136,0.02248,0.978592,0,0,0,0,0,0,0,0,0,
1468176033270552,-0.0146484,0.0166016,0.942383,0.000732,0.046116,0.981612,-0.000948437,0.00390156,1.00538,-0.003868,0.021016,0.985912,0,0,0,0,0,0,0,0,0,
1468176033276610,-0.0126953,0.0205078,0.928711,0.005856,0.041724,0.983076,0.00100469,0.00780781,0.991711,0.001256,0.016624,0.987376,0,0,0,0,0,0,0,0,0,
1468176033282670,-0.0180664,0.0180664,0.932617,0.001464,0.0366,0.975756,-0.00436641,0.00536641,0.995617,-0.003136,0.0115,0.980056,0,0,0,0,0,0,0,0,0,
1468176033288731,-0.00976562,0.0131836,0.929688,0.002196,0.044652,0.990396,0.00393438,0.000483594,0.992688,-0.002404,0.019552,0.994696,0,0,0,0,0,0,0,0,0,
1468176033294792,-0.00244141,0.0151367,0.918457,0.000732,0.041724,0.982344,0.0112586,0.00243672,0.981457,-0.003868,0.016624,0.986644,0,0,0,0,0,0,0,0,0,
1468176033300853,-0.0131836,0.015625,0.926758,0.002196,0.048312,0.981612,0.000516406,0.002925,0.989758,-0.002404,0.023212,0.985912,0,0,0,0,0,0,0,0,0,
1468176033306915,-0.0136719,0.027832,0.937012,-0,0.056364,0.98088,2.81241e-05,0.015132,1.00001,-0.0046,0.031264,0.98518,0,0,0,0,0,0,0,0,0,
1468176033312974,-0.012207,0.0205078,0.922852,-0.002928,0.046848,0.978684,0.00149297,0.00780781,0.985852,-0.007528,0.021748,0.982984,0,0,0,0,0,0,0,0,0,
1468176033319483,-0.0117188,0.0175781,0.928223,0.000732,0.048312,0.979416,0.00198125,0.00487813,0.991223,-0.003868,0.023212,0.983716,0,0,0,0,0,0,0,0,0,
1468176033326338,-0.0112305,0.0273438,0.925293,0.001464,0.057096,0.97722,0.00246953,0.0146438,0.988293,-0.003136,0.031996,0.98152,0,0,0,0,0,0,0,0,0,
1468176033332399,-0.0180664,0.0131836,0.912109,0.000732,0.046116,0.979416,-0.00436641,0.000483594,0.975109,-0.003868,0.021016,0.983716,0,0,0,0,0,0,0,0,0,
1468176033338900,-0.0141602,0.0244141,0.928711,-0.008052,0.042456,0.9882,-0.000460156,0.0117141,0.991711,-0.012652,0.017356,0.9925,0,0,0,0,0,0,0,0,0,
1468176033347679,-0.00585938,0.0180664,0.925781,0.00366,0.039528,0.981612,0.00784063,0.00536641,0.988781,-0.00094,0.014428,0.985912,0,0,0,0,0,0,0,0,0,
1468176033353741,-0.00683594,0.0244141,0.921387,0.001464,0.041724,0.974292,0.00686406,0.0117141,0.984387,-0.003136,0.016624,0.978592,0,0,0,0,0,0,0,0,0,
1468176033359797,-0.0126953,0.0170898,0.923828,-0.002928,0.046116,0.981612,0.00100469,0.00438984,0.986828,-0.007528,0.021016,0.985912,0,0,0,0,0,0,0,0,0,
1468176033365877,-0.00830078,0.0195312,0.921387,0.001464,0.05124,0.98088,0.00539922,0.00683125,0.984387,-0.003136,0.02614,0.98518,0,0,0,0,0,0,0,0,0,
1468176033371939,-0.0117188,0.0239258,0.923828,0.001464,0.043188,0.980148,0.00198125,0.0112258,0.986828,-0.003136,0.018088,0.984448,0,0,0,0,0,0,0,0,0,
1468176033377999,-0.00585938,0.0195312,0.933594,-0.005124,0.04758,0.981612,0.00784063,0.00683125,0.996594,-0.009724,0.02248,0.985912,0,0,0,0,0,0,0,0,0,
1468176033384059,-0.0117188,0.0195312,0.928223,0.002196,0.04758,0.989664,0.00198125,0.00683125,0.991223,-0.002404,0.02248,0.993964,0,0,0,0,0,0,0,0,0,
1468176033390121,-0.0078125,0.0170898,0.923828,-0,0.049776,0.98088,0.0058875,0.00438984,0.986828,-0.0046,0.024676,0.98518,0,0,0,0,0,0,0,0,0,
1468176033396180,-0.0131836,0.0166016,0.924316,-0.002196,0.045384,0.980148,0.000516406,0.00390156,0.987316,-0.006796,0.020284,0.984448,0,0,0,0,0,0,0,0,0,
1468176033402242,-0.00732422,0.019043,0.922363,0.000732,0.041724,0.978684,0.00637578,0.00634297,0.985363,-0.003868,0.016624,0.982984,0,0,0,0,0,0,0,0,0,
1468176033408301,-0.00244141,0.0180664,0.935059,0.004392,0.048312,0.986736,0.0112586,0.00536641,0.998059,-0.000208,0.023212,0.991036,0,0,0,0,0,0,0,0,0,
1468176033414379,-0.0131836,0.0151367,0.916504,0.002196,0.050508,0.986004,0.000516406,0.00243672,0.979504,-0.002404,0.025408,0.990304,0,0,0,0,0,0,0,0,0,
1468176033420459,-0.0126953,0.0151367,0.923828,-0,0.046848,0.972828,0.00100469,0.00243672,0.986828,-0.0046,0.021748,0.977128,0,0,0,0,0,0,0,0,0,
1468176033426530,-0.0131836,0.0224609,0.915527,-0,0.040992,0.983076,0.000516406,0.00976094,0.978527,-0.0046,0.015892,0.987376,0,0,0,0,0,0,0,0,0,
1468176033432590,-0.0234375,0.0166016,0.922363,0.001464,0.04392,0.9882,-0.0097375,0.00390156,0.985363,-0.003136,0.01882,0.9925,0,0,0,0,0,0,0,0,0,
1468176033438648,-0.00976562,0.0214844,0.928711,-0.00366,0.046116,0.989664,0.00393438,0.00878438,0.991711,-0.00826,0.021016,0.993964,0,0,0,0,0,0,0,0,0,
1468176033445173,-0.0131836,0.0302734,0.929199,0.001464,0.049044,0.983076,0.000516406,0.0175734,0.992199,-0.003136,0.023944,0.987376,0,0,0,0,0,0,0,0,0,
1468176033453652,-0.00878906,0.0151367,0.933594,0.000732,0.046848,0.978684,0.00491094,0.00243672,0.996594,-0.003868,0.021748,0.982984,0,0,0,0,0,0,0,0,0,
1468176033459714,-0.00830078,0.0229492,0.930664,-0,0.053436,0.982344,0.00539922,0.0102492,0.993664,-0.0046,0.028336,0.986644,0,0,0,0,0,0,0,0,0,
1468176033466735,-0.0170898,0.0161133,0.918945,-0,0.04026,0.991128,-0.00338984,0.00341328,0.981945,-0.0046,0.01516,0.995428,0,0,0,0,0,0,0,0,0,
1468176033473461,-0.00537109,0.0185547,0.922852,0.00366,0.04026,0.980148,0.00832891,0.00585469,0.985852,-0.00094,0.01516,0.984448,0,0,0,0,0,0,0,0,0,
1468176033479713,-0.015625,0.0166016,0.922852,0.002196,0.040992,0.986004,-0.001925,0.00390156,0.985852,-0.002404,0.015892,0.990304,0,0,0,0,0,0,0,0,0,
1468176033487227,-0.0170898,0.0234375,0.929199,0.000732,0.042456,0.982344,-0.00338984,0.0107375,0.992199,-0.003868,0.017356,0.986644,0,0,0,0,0,0,0,0,0,
1468176033494353,-0.0107422,0.0219727,0.938477,-0.002196,0.044652,0.976488,0.00295781,0.00927266,1.00148,-0.006796,0.019552,0.980788,0,0,0,0,0,0,0,0,0,
1468176033501696,-0.00585938,0.0136719,0.919922,-0.005856,0.049044,0.9882,0.00784063,0.000971876,0.982922,-0.010456,0.023944,0.9925,0,0,0,0,0,0,0,0,0,
1468176033508305,-0.0136719,0.0219727,0.906738,0.005124,0.045384,0.98088,2.81241e-05,0.00927266,0.969738,0.000524,0.020284,0.98518,0,0,0,0,0,0,0,0,0,
1468176033514364,-0.00878906,0.0151367,0.928711,0.002196,0.040992,0.982344,0.00491094,0.00243672,0.991711,-0.002404,0.015892,0.986644,0,0,0,0,0,0,0,0,0,
1468176033521786,-0.0112305,0.0195312,0.929199,0.001464,0.046116,0.983808,0.00246953,0.00683125,0.992199,-0.003136,0.021016,0.988108,0,0,0,0,0,0,0,0,0,
1468176033529437,-0.012207,0.015625,0.925781,-0.002928,0.045384,0.981612,0.00149297,0.002925,0.988781,-0.007528,0.020284,0.985912,0,0,0,0,0,0,0,0,0,
1468176033536044,-0.00390625,0.0195312,0.929688,-0.001464,0.039528,0.976488,0.00979375,0.00683125,0.992688,-0.006064,0.014428,0.980788,0,0,0,0,0,0,0,0,0,
1468176033544159,-0.0126953,0.0219727,0.939941,0.004392,0.043188,0.975756,0.00100469,0.00927266,1.00294,-0.000208,0.018088,0.980056,0,0,0,0,0,0,0,0,0,
1468176033551235,-0.0180664,0.0273438,0.92041,0.000732,0.04026,0.985272,-0.00436641,0.0146438,0.98341,-0.003868,0.01516,0.989572,0,0,0,0,0,0,0,0,0,
1468176033558225,-0.00683594,0.0229492,0.923828,0.002196,0.038796,0.979416,0.00686406,0.0102492,0.986828,-0.002404,0.013696,0.983716,0,0,0,0,0,0,0,0,0,
1468176033565930,-0.00927734,0.0219727,0.919922,0.00366,0.052704,0.975024,0.00442266,0.00927266,0.982922,-0.00094,0.027604,0.979324,0,0,0,0,0,0,0,0,0,
1468176033573861,-0.00341797,0.0151367,0.919922,0.001464,0.048312,0.986004,0.010282,0.00243672,0.982922,-0.003136,0.023212,0.990304,0,0,0,0,0,0,0,0,0,
1468176033581405,-0.0107422,0.0185547,0.920898,-0,0.04026,0.975756,0.00295781,0.00585469,0.983898,-0.0046,0.01516,0.980056,0,0,0,0,0,0,0,0,0,
1468176033588494,-0.0185547,0.0161133,0.936035,0.001464,0.046116,0.979416,-0.00485469,0.00341328,0.999035,-0.003136,0.021016,0.983716,0,0,0,0,0,0,0,0,0,
1468176033596232,-0.00976562,0.0209961,0.927246,-0.004392,0.048312,0.99186,0.00393438,0.00829609,0.990246,-0.008992,0.023212,0.99616,0,0,0,0,0,0,0,0,0,
1468176033602294,-0.0141602,0.0209961,0.925781,-0.00366,0.054168,0.979416,-0.000460156,0.00829609,0.988781,-0.00826,0.029068,0.983716,0,0,0,0,0,0,0,0,0,
1468176033609482,-0.00292969,0.0112305,0.920898,0.002928,0.045384,0.982344,0.0107703,-0.00146953,0.983898,-0.001672,0.020284,0.986644,0,0,0,0,0,0,0,0,0,
1468176033615542,-0.00927734,0.0244141,0.920898,0.001464,0.049776,0.98454,0.00442266,0.0117141,0.983898,-0.003136,0.024676,0.98884,0,0,0,0,0,0,0,0,0,
1468176033621616,-0.012207,0.0175781,0.924316,0.004392,0.04758,0.983076,0.00149297,0.00487813,0.987316,-0.000208,0.02248,0.987376,0,0,0,0,0,0,0,0,0,
1468176033628239,-0.0131836,0.0205078,0.919434,-0.000732,0.048312,0.972096,0.000516406,0.00780781,0.982434,-0.005332,0.023212,0.976396,0,0,0,0,0,0,0,0,0,
1468176033634304,0.000976562,0.0214844,0.934082,0.002928,0.046848,0.985272,0.0146766,0.00878438,0.997082,-0.001672,0.021748,0.989572,0,0,0,0,0,0,0,0,0,
1468176033640363,-0.000976562,0.0214844,0.937988,0.002928,0.049776,0.98454,0.0127234,0.00878438,1.00099,-0.001672,0.024676,0.98884,0,0,0,0,0,0,0,0,0,
1468176033646443,-0.019043,0.015625,0.932617,-0,0.040992,0.98088,-0.00534297,0.002925,0.995617,-0.0046,0.015892,0.98518,0,0,0,0,0,0,0,0,0,
1468176033653182,-0.0141602,0.0234375,0.929688,0.00366,0.04758,0.983808,-0.000460156,0.0107375,0.992688,-0.00094,0.02248,0.988108,0,0,0,0,0,0,0,0,0,
1468176033659246,-0.015625,0.0136719,0.92041,0.000732,0.0366,0.982344,-0.001925,0.000971876,0.98341,-0.003868,0.0115,0.986644,0,0,0,0,0,0,0,0,0,
1468176033665308,-0.0146484,0.0166016,0.933594,-0.001464,0.050508,0.988932,-0.000948437,0.00390156,0.996594,-0.006064,0.025408,0.993232,0,0,0,0,0,0,0,0,0,
1468176033671378,-0.0112305,0.0151367,0.933594,-0.185928,0.04392,0.986736,0.00246953,0.00243672,0.996594,-0.190528,0.01882,0.991036,0,0,0,0,0,0,0,0,0,
1468176033677438,-0.0175781,0.019043,0.919434,-0.005124,0.039528,0.977952,-0.00387812,0.00634297,0.982434,-0.009724,0.014428,0.982252,0,0,0,0,0,0,0,0,0,
1468176033683498,-0.00683594,0.0185547,0.929199,0.001464,0.035868,0.986004,0.00686406,0.00585469,0.992199,-0.003136,0.010768,0.990304,0,0,0,0,0,0,0,0,0,
1468176033689557,-0.0107422,0.0249023,0.92041,-0.000732,0.043188,0.987468,0.00295781,0.0122023,0.98341,-0.005332,0.018088,0.991768,0,0,0,0,0,0,0,0,0,
1468176033695617,-0.0175781,0.0175781,0.918457,0.001464,0.049044,0.987468,-0.00387812,0.00487813,0.981457,-0.003136,0.023944,0.991768,0,0,0,0,0,0,0,0,0,
1468176033701677,-0.0151367,0.0195312,0.926758,0.001464,0.046848,0.982344,-0.00143672,0.00683125,0.989758,-0.003136,0.021748,0.986644,0,0,0,0,0,0,0,0,0,
1468176033707746,-0.00537109,0.0234375,0.933105,-0.000732,0.039528,0.983076,0.00832891,0.0107375,0.996105,-0.005332,0.014428,0.987376,0,0,0,0,0,0,0,0,0,
1468176033713806,-0.0107422,0.019043,0.917969,0.002196,0.041724,0.986736,0.00295781,0.00634297,0.980969,-0.002404,0.016624,0.991036,0,0,0,0,0,0,0,0,0,
1468176033719879,-0.012207,0.0219727,0.929199,0.002928,0.049776,0.979416,0.00149297,0.00927266,0.992199,-0.001672,0.024676,0.983716,0,0,0,0,0,0,0,0,0,
1468176033725938,-0.00976562,0.0175781,0.930664,0.00366,0.045384,0.986004,0.00393438,0.00487813,0.993664,-0.00094,0.020284,0.990304,0,0,0,0,0,0,0,0,0,
1468176033731999,-0.00683594,0.0131836,0.92627,0.000732,0.045384,0.988932,0.00686406,0.000483594,0.98927,-0.003868,0.020284,0.993232,0,0,0,0,0,0,0,0,0,
1468176033738053,-0.00683594,0.0180664,0.930176,-0.002196,0.048312,0.977952,0.00686406,0.00536641,0.993176,-0.006796,0.023212,0.982252,0,0,0,0,0,0,0,0,0,
1468176033744113,-0.0131836,0.0195312,0.920898,-0,0.046848,0.986004,0.000516406,0.00683125,0.983898,-0.0046,0.021748,0.990304,0,0,0,0,0,0,0,0,0,
1468176033750175,-0.00488281,0.0175781,0.931152,0.001464,0.049776,0.991128,0.00881719,0.00487813,0.994152,-0.003136,0.024676,0.995428,0,0,0,0,0,0,0,0,0,
1468176033756236,-0.0195312,0.0175781,0.929688,0.001464,0.037332,0.990396,-0.00583125,0.00487813,0.992688,-0.003136,0.012232,0.994696,0,0,0,0,0,0,0,0,0,
1468176033762296,-0.0161133,0.0244141,0.929688,0.002196,0.057096,0.979416,-0.00241328,0.0117141,0.992688,-0.002404,0.031996,0.983716,0,0,0,0,0,0,0,0,0,
1468176033768356,-0.0161133,0.0209961,0.930664,0.000732,0.049044,0.978684,-0.00241328,0.00829609,0.993664,-0.003868,0.023944,0.982984,0,0,0,0,0,0,0,0,0,
1468176033774415,-0.00634766,0.0288086,0.926758,-0.001464,0.04758,0.986004,0.00735234,0.0161086,0.989758,-0.006064,0.02248,0.990304,0,0,0,0,0,0,0,0,0,
1468176033780477,-0.00585938,0.0180664,0.932129,-0,0.050508,0.981612,0.00784063,0.00536641,0.995129,-0.0046,0.025408,0.985912,0,0,0,0,0,0,0,0,0,
1468176033786541,-0.0117188,0.0219727,0.932129,0.000732,0.048312,0.986736,0.00198125,0.00927266,0.995129,-0.003868,0.023212,0.991036,0,0,0,0,0,0,0,0,0,
1468176033792601,-0.0151367,0.00927734,0.92627,0.002928,0.041724,0.989664,-0.00143672,-0.00342266,0.98927,-0.001672,0.016624,0.993964,0,0,0,0,0,0,0,0,0,
1468176033798658,-0.00830078,0.0244141,0.92627,0.001464,0.049776,0.986736,0.00539922,0.0117141,0.98927,-0.003136,0.024676,0.991036,0,0,0,0,0,0,0,0,0,
1468176033804721,-0.00439453,0.0209961,0.927246,-0.005856,0.045384,0.979416,0.00930547,0.00829609,0.990246,-0.010456,0.020284,0.983716,0,0,0,0,0,0,0,0,0,
1468176033810781,-0.00927734,0.0229492,0.927246,0.002196,0.046848,0.978684,0.00442266,0.0102492,0.990246,-0.002404,0.021748,0.982984,0,0,0,0,0,0,0,0,0,
1468176033816840,-0.00634766,0.0219727,0.932129,-0.001464,0.039528,0.986736,0.00735234,0.00927266,0.995129,-0.006064,0.014428,0.991036,0,0,0,0,0,0,0,0,0,
1468176033822899,-0.0175781,0.0180664,0.92334,0.005124,0.034404,0.978684,-0.00387812,0.00536641,0.98634,0.000524,0.009304,0.982984,0,0,0,0,0,0,0,0,0,
1468176033828959,-0.0107422,0.0117188,0.916016,0.002196,0.04392,0.98088,0.00295781,-0.00098125,0.979016,-0.002404,0.01882,0.98518,0,0,0,0,0,0,0,0,0,
1468176033835181,-0.0185547,0.0180664,0.914551,0.001464,0.04758,0.98454,-0.00485469,0.00536641,0.977551,-0.003136,0.02248,0.98884,0,0,0,0,0,0,0,0,0,
1468176033841242,-0.0229492,0.0249023,0.925781,-0.004392,0.035868,0.98088,-0.00924922,0.0122023,0.988781,-0.008992,0.010768,0.98518,0,0,0,0,0,0,0,0,0,
1468176033847380,-0.0200195,0.0229492,0.905273,0.001464,0.046848,0.988932,-0.00631953,0.0102492,0.968273,-0.003136,0.021748,0.993232,0,0,0,0,0,0,0,0,0,
1468176033853435,-0.00244141,0.0146484,0.935547,0.004392,0.05124,0.981612,0.0112586,0.00194844,0.998547,-0.000208,0.02614,0.985912,0,0,0,0,0,0,0,0,0,
1468176033859494,-0.0131836,0.0205078,0.929199,0.002196,0.04392,0.988932,0.000516406,0.00780781,0.992199,-0.002404,0.01882,0.993232,0,0,0,0,0,0,0,0,0,
1468176033865560,-0.0112305,0.00634766,0.908691,0.00366,0.042456,0.988932,0.00246953,-0.00635234,0.971691,-0.00094,0.017356,0.993232,0,0,0,0,0,0,0,0,0,
1468176033871614,-0.0107422,0.0273438,0.930664,-0,0.04758,0.980148,0.00295781,0.0146438,0.993664,-0.0046,0.02248,0.984448,0,0,0,0,0,0,0,0,0,
1468176033877668,-0.00439453,0.0229492,0.918457,0.00366,0.041724,0.981612,0.00930547,0.0102492,0.981457,-0.00094,0.016624,0.985912,0,0,0,0,0,0,0,0,0,
1468176033883730,-0.00830078,0.00976562,0.921875,-0.008052,0.046848,0.987468,0.00539922,-0.00293437,0.984875,-0.012652,0.021748,0.991768,0,0,0,0,0,0,0,0,0,
1468176033889787,-0.00683594,0.0131836,0.91748,0.002928,0.05124,0.977952,0.00686406,0.000483594,0.98048,-0.001672,0.02614,0.982252,0,0,0,0,0,0,0,0,0,
1468176033895845,-0.00244141,0.0288086,0.927734,-0.000732,0.046848,0.979416,0.0112586,0.0161086,0.990734,-0.005332,0.021748,0.983716,0,0,0,0,0,0,0,0,0,
1468176033901906,-0.00683594,0.0166016,0.932617,0.005856,0.038064,0.9882,0.00686406,0.00390156,0.995617,0.001256,0.012964,0.9925,0,0,0,0,0,0,0,0,0,
1468176033907967,-0.0141602,0.0273438,0.916504,0.002196,0.043188,0.987468,-0.000460156,0.0146438,0.979504,-0.002404,0.018088,0.991768,0,0,0,0,0,0,0,0,0,
1468176033914026,-0.0107422,0.0175781,0.925293,0.002196,0.05124,0.98454,0.00295781,0.00487813,0.988293,-0.002404,0.02614,0.98884,0,0,0,0,0,0,0,0,0,
1468176033920090,-0.00683594,0.0185547,0.933594,0.000732,0.046116,0.988932,0.00686406,0.00585469,0.996594,-0.003868,0.021016,0.993232,0,0,0,0,0,0,0,0,0,
1468176033926154,-0.015625,0.0214844,0.91748,-0.00366,0.04392,0.981612,-0.001925,0.00878438,0.98048,-0.00826,0.01882,0.985912,0,0,0,0,0,0,0,0,0,
1468176033932213,-0.0170898,0.0263672,0.925781,0.002928,0.05124,0.99552,-0.00338984,0.0136672,0.988781,-0.001672,0.02614,0.99982,0,0,0,0,0,0,0,0,0,
1468176033938268,-0.0136719,0.0244141,0.911621,0.002196,0.048312,0.993324,2.81241e-05,0.0117141,0.974621,-0.002404,0.023212,0.997624,0,0,0,0,0,0,0,0,0,
1468176033944328,-0.00634766,0.0195312,0.929199,0.002928,0.045384,0.98454,0.00735234,0.00683125,0.992199,-0.001672,0.020284,0.98884,0,0,0,0,0,0,0,0,0,
1468176033950388,-0.015625,0.0229492,0.939941,-0,0.045384,0.981612,-0.001925,0.0102492,1.00294,-0.0046,0.020284,0.985912,0,0,0,0,0,0,0,0,0,
1468176033956517,-0.0161133,0.0161133,0.927246,0.001464,0.044652,0.983808,-0.00241328,0.00341328,0.990246,-0.003136,0.019552,0.988108,0,0,0,0,0,0,0,0,0,
