time, attx, atty, attz, accx, accy, accz, acc_raw1x, acc_raw1y, acc_raw1z, acc_raw2x, acc_raw2y, acc_raw2z, velx, vely, velz, vel_raw1x, vel_raw1y, vel_raw1z, vel_raw2x, vel_raw2y, vel_raw2z, locx, locy, locz, loc_raw1x, loc_raw1y, loc_raw1z, loc_raw2x, loc_raw2y, loc_raw2z,
1468353528559839,0.00904305,0.0241917,1.26826,0,0,0,0.0870329,-0.192876,-0.113808,-0.00689142,-0.191493,-0.023202,0,0,0,296.016,-339.418,-264.82,28.2972,-662.725,-107.183,0,0,0,2255.18,-2104.81,-1726.93,580.116,-4356.66,-697.128,
1468353528569875,0.00903355,0.0242008,1.26819,0,0,0,0.0618065,-0.144792,-0.114386,-0.00664636,-0.214218,-0.0299199,0,0,0,296.164,-339.756,-265.048,28.2836,-663.131,-107.236,0,0,0,2258.14,-2108.21,-1729.58,580.399,-4363.29,-698.2,
1468353528579913,0.00901762,0.0242024,1.26813,0,0,0,0.0958411,-0.208484,-0.228583,-0.0323383,-0.272934,0.0075906,0,0,0,296.322,-340.109,-265.391,28.2446,-663.618,-107.258,0,0,0,2261.11,-2111.61,-1732.23,580.682,-4369.92,-699.273,
1468353528589950,0.00903201,0.0242055,1.26803,0,0,0,0.145186,-0.132523,-0.187806,-0.0987287,-0.2681,-0.0273591,0,0,0,296.563,-340.45,-265.807,28.1136,-664.159,-107.278,0,0,0,2264.07,-2115.01,-1734.89,580.963,-4376.56,-700.345,
1468353528599987,0.00903451,0.0242161,1.26795,0,0,0,0.0889939,-0.0888107,-0.149485,-0.0077204,-0.289294,-0.042725,0,0,0,296.797,-340.671,-266.145,28.0071,-664.716,-107.348,0,0,0,2267.04,-2118.42,-1737.55,581.244,-4383.2,-701.418,
1468353528610023,0.0090431,0.0242357,1.26788,0,0,0,0.142728,-0.122907,-0.245436,-0.0772032,-0.249959,0.0509352,0,0,0,297.029,-340.883,-266.54,27.9222,-665.256,-107.34,0,0,0,2270.01,-2121.82,-1740.21,581.524,-4389.85,-702.492,
1468353528620059,0.00904658,0.0242499,1.26781,0,0,0,0.136331,-0.162998,-0.12955,-0.147817,-0.231185,-0.0847568,0,0,0,297.308,-341.169,-266.915,27.6972,-665.737,-107.374,0,0,0,2272.98,-2125.23,-1742.88,581.802,-4396.51,-703.565,
1468353528630102,0.00905066,0.0242546,1.26772,0,0,0,0.00739948,-0.176211,-0.064962,0.0142059,-0.243326,-0.0511755,0,0,0,297.452,-341.508,-267.109,27.5636,-666.211,-107.51,0,0,0,2275.95,-2128.65,-1745.55,582.078,-4403.17,-704.64,
1468353528640138,0.00906161,0.0242682,1.26764,0,0,0,0.114486,-0.0717059,-0.169387,0.00562907,-0.201085,0.0199123,0,0,0,297.574,-341.756,-267.343,27.5834,-666.656,-107.541,0,0,0,2278.93,-2132.06,-1748.22,582.354,-4409.83,-705.715,
1468353528650175,0.00906344,0.0242681,1.26758,0,0,0,0.0618484,-0.131963,-0.0284072,-0.01468,-0.264055,-0.0431062,0,0,0,297.75,-341.96,-267.541,27.5743,-667.121,-107.564,0,0,0,2281.9,-2135.48,-1750.9,582.63,-4416.5,-706.791,
1468353528660211,0.00906228,0.0242732,1.26748,0,0,0,0.0247608,-0.102918,-0.13379,-0.0528951,-0.266531,-0.0209019,0,0,0,297.837,-342.194,-267.703,27.5068,-667.652,-107.628,0,0,0,2284.88,-2138.9,-1753.57,582.905,-4423.17,-707.867,
1468353528670247,0.00905129,0.0242911,1.26742,0,0,0,0.0239332,-0.168426,-0.161171,-0.023367,-0.217448,-0.101358,0,0,0,297.885,-342.466,-267.998,27.4305,-668.136,-107.751,0,0,0,2287.86,-2142.33,-1756.25,583.18,-4429.85,-708.943,
1468353528680288,0.00906814,0.0242972,1.26735,0,0,0,0.0914399,-0.175935,-0.219569,-0.0198801,-0.185841,-0.00152502,0,0,0,298.001,-342.81,-268.379,27.3873,-668.539,-107.853,0,0,0,2290.84,-2145.75,-1758.93,583.454,-4436.54,-710.021,
1468353528690325,0.00906876,0.0243096,1.26729,0,0,0,0.138471,-0.0955058,-0.0351514,-0.0501214,-0.208149,-0.0723907,0,0,0,298.231,-343.082,-268.634,27.3173,-668.933,-107.927,0,0,0,2293.82,-2149.18,-1761.62,583.727,-4443.22,-711.1,
1468353528700372,0.00906159,0.024313,1.26722,0,0,0,0.121247,-0.132046,-0.105977,-0.00726464,-0.260984,-0.143798,0,0,0,298.49,-343.309,-268.775,27.2599,-669.402,-108.143,0,0,0,2296.8,-2152.61,-1764.31,584,-4449.92,-712.181,
1468353528710419,0.00906382,0.0243255,1.26717,0,0,0,0.0959251,-0.117994,-0.067538,0.0088259,-0.211614,-0.080432,0,0,0,298.708,-343.559,-268.948,27.2614,-669.875,-108.368,0,0,0,2299.79,-2156.05,-1767,584.273,-4456.61,-713.263,
1468353528720466,0.00906033,0.0243251,1.26712,0,0,0,0.0154753,-0.118103,-0.0758347,-0.0288854,-0.310413,0.00836451,0,0,0,298.819,-343.795,-269.092,27.2414,-670.397,-108.44,0,0,0,2302.78,-2159.48,-1769.69,584.545,-4463.31,-714.347,
1468353528730513,0.00905886,0.024338,1.26705,0,0,0,0.108665,-0.110623,-0.0199883,-0.0148388,-0.240395,-0.0291939,0,0,0,298.943,-344.024,-269.188,27.1977,-670.947,-108.461,0,0,0,2305.77,-2162.92,-1772.38,584.818,-4470.02,-715.432,
1468353528740546,0.00905281,0.0243498,1.26696,0,0,0,0.078062,-0.142394,-0.0715355,-0.047438,-0.223263,-0.0577455,0,0,0,299.13,-344.277,-269.279,27.1354,-671.411,-108.548,0,0,0,2308.76,-2166.36,-1775.07,585.089,-4476.73,-716.517,
1468353528750594,0.0090583,0.0243573,1.2669,0,0,0,0.0183388,-0.201649,-0.179535,0.0231446,-0.238001,-0.0657453,0,0,0,299.226,-344.621,-269.53,27.1111,-671.872,-108.671,0,0,0,2311.75,-2169.81,-1777.76,585.36,-4483.45,-717.603,
1468353528760627,0.00906491,0.0243704,1.26688,0,0,0,0.0569831,-0.112081,-0.134086,-0.0189724,-0.230522,-0.000592121,0,0,0,299.302,-344.935,-269.844,27.1153,-672.341,-108.737,0,0,0,2314.74,-2173.26,-1780.46,585.632,-4490.17,-718.69,
1468353528770729,0.0090758,0.024366,1.26685,0,0,0,0.117851,-0.131727,0.0425754,-0.0305432,-0.26601,-0.0571282,0,0,0,299.476,-345.179,-269.935,27.0657,-672.837,-108.795,0,0,0,2317.74,-2176.71,-1783.16,585.902,-4496.89,-719.778,
1468353528780766,0.00906519,0.0243825,1.2668,0,0,0,0.115336,-0.020882,-0.175208,-0.00937533,-0.271389,-0.0142623,0,0,0,299.71,-345.331,-270.068,27.0258,-673.375,-108.866,0,0,0,2320.73,-2180.16,-1785.86,586.173,-4503.63,-720.866,
1468353528790804,0.00908154,0.024389,1.26678,0,0,0,0.114726,-0.0710467,-0.183746,-0.0405903,-0.225566,-0.0793296,0,0,0,299.94,-345.423,-270.427,26.9759,-673.872,-108.96,0,0,0,2323.73,-2183.61,-1788.56,586.443,-4510.36,-721.955,
1468353528800853,0.00909191,0.024386,1.26677,0,0,0,0.113096,-0.109727,-0.144605,-0.0605323,-0.241717,-0.0714987,0,0,0,300.167,-345.604,-270.755,26.8747,-674.339,-109.111,0,0,0,2326.73,-2187.07,-1791.27,586.712,-4517.1,-723.045,
1468353528810901,0.00908696,0.0244079,1.26673,0,0,0,0.145654,-0.0204876,-0.190065,-0.0609495,-0.292547,-0.0129892,0,0,0,300.426,-345.734,-271.09,26.7533,-674.873,-109.195,0,0,0,2329.73,-2190.53,-1793.98,586.98,-4523.85,-724.137,
1468353528820937,0.00909928,0.0244159,1.26669,0,0,0,0.0609881,-0.135409,-0.0330652,0.00983308,-0.233426,-0.0727806,0,0,0,300.633,-345.89,-271.313,26.7021,-675.399,-109.281,0,0,0,2332.74,-2193.98,-1796.69,587.248,-4530.6,-725.229,
1468353528830989,0.00911509,0.0244176,1.26666,0,0,0,0.115686,-0.168486,-0.0667898,-0.0270983,-0.184017,-0.0660241,0,0,0,300.81,-346.194,-271.413,26.6849,-675.817,-109.42,0,0,0,2335.75,-2197.44,-1799.4,587.515,-4537.36,-726.323,
1468353528841025,0.00912547,0.0244128,1.26663,0,0,0,0.128629,-0.112028,-0.0537912,-0.0417227,-0.231576,-0.0432716,0,0,0,301.054,-346.474,-271.534,26.616,-676.232,-109.529,0,0,0,2338.76,-2200.91,-1802.12,587.781,-4544.12,-727.418,
1468353528851073,0.00912148,0.0244144,1.26662,0,0,0,0.0109465,-0.215291,-0.0402017,-0.0359688,-0.262354,0.000356558,0,0,0,301.193,-346.802,-271.628,26.5384,-676.726,-109.572,0,0,0,2341.77,-2204.37,-1804.83,588.047,-4550.88,-728.513,
1468353528861123,0.00913263,0.024433,1.26659,0,0,0,0.0856755,-0.0422787,-0.0210019,0.00831178,-0.216634,-0.0300088,0,0,0,301.29,-347.059,-271.689,26.5107,-677.205,-109.602,0,0,0,2344.78,-2207.84,-1807.55,588.312,-4557.65,-729.609,
1468353528871159,0.00911804,0.0244587,1.26658,0,0,0,0.113453,-0.161133,-0.0189911,-0.0353722,-0.330891,-0.0413052,0,0,0,301.489,-347.263,-271.729,26.4836,-677.753,-109.673,0,0,0,2347.79,-2211.32,-1810.27,588.577,-4564.43,-730.705,
1468353528881197,0.00912406,0.02447,1.26659,0,0,0,0.129614,-0.17234,-0.0669161,-0.0533606,-0.266603,-0.106963,0,0,0,301.732,-347.596,-271.815,26.3949,-678.35,-109.821,0,0,0,2350.81,-2214.79,-1812.98,588.841,-4571.21,-731.803,
1468353528891245,0.00911274,0.0244762,1.26658,0,0,0,0.1107,-0.105346,-0.0344634,0.00264096,-0.212468,0.0490028,0,0,0,301.973,-347.874,-271.916,26.3442,-678.829,-109.879,0,0,0,2353.83,-2218.27,-1815.7,589.105,-4577.99,-732.901,
1468353528901281,0.00908922,0.0244872,1.26655,0,0,0,0.0303683,-0.0657394,-0.26391,-0.051771,-0.190232,-0.0511112,0,0,0,302.114,-348.045,-272.214,26.2951,-679.232,-109.881,0,0,0,2356.85,-2221.75,-1818.42,589.368,-4584.78,-734,
1468353528911318,0.00911428,0.0244841,1.26654,0,0,0,0.0941026,-0.0892192,-0.202177,-0.0673846,-0.146456,-0.00149638,0,0,0,302.238,-348.2,-272.68,26.1759,-679.569,-109.934,0,0,0,2359.87,-2225.23,-1821.15,589.631,-4591.58,-735.099,
1468353528921355,0.00910743,0.0244941,1.26653,0,0,0,0.0594622,-0.152527,-0.161991,-0.0635318,-0.156386,-0.0516174,0,0,0,302.392,-348.442,-273.045,26.045,-679.871,-109.987,0,0,0,2362.89,-2228.71,-1823.88,589.892,-4598.37,-736.199,
1468353528931398,0.00909482,0.0244986,1.26653,0,0,0,0.136685,-0.164531,-0.07676,-0.0625518,-0.32143,-0.019502,0,0,0,302.588,-348.759,-273.283,25.9189,-680.349,-110.058,0,0,0,2365.92,-2232.2,-1826.61,590.152,-4605.18,-737.299,
1468353528941436,0.0091041,0.0245027,1.26651,0,0,0,0.152618,-0.0677507,-0.026321,0.00110217,-0.190908,-0.0232131,0,0,0,302.877,-348.991,-273.386,25.8575,-680.862,-110.101,0,0,0,2368.95,-2235.69,-1829.34,590.41,-4611.98,-738.4,
1468353528951474,0.00912719,0.0245055,1.26651,0,0,0,0.129365,-0.154302,-0.163073,-0.028367,-0.263074,0.0290192,0,0,0,303.159,-349.213,-273.576,25.8302,-681.316,-110.095,0,0,0,2371.98,-2239.18,-1832.08,590.669,-4618.79,-739.501,
1468353528961513,0.0091445,0.0245156,1.26653,0,0,0,0.0990225,-0.108675,-0.129996,-0.0129522,-0.238092,0.0138988,0,0,0,303.387,-349.476,-273.869,25.7889,-681.817,-110.052,0,0,0,2375.01,-2242.67,-1834.81,590.927,-4625.61,-740.602,
1468353528971547,0.00915522,0.0245021,1.26651,0,0,0,0.0152285,-0.0595799,-0.019495,0.00665869,-0.269176,-0.0719529,0,0,0,303.502,-349.644,-274.018,25.7826,-682.324,-110.11,0,0,0,2378.04,-2246.17,-1837.55,591.185,-4632.43,-741.702,
1468353528981591,0.00916948,0.0244944,1.26651,0,0,0,0.102323,-0.114948,-0.129927,-0.0263456,-0.206593,-0.0870768,0,0,0,303.619,-349.819,-274.168,25.7629,-682.8,-110.269,0,0,0,2381.08,-2249.66,-1840.29,591.443,-4639.25,-742.804,
1468353528991625,0.00917574,0.0245048,1.2665,0,0,0,0.133076,-0.0701501,0.0315174,-0.00638404,-0.245211,0.114468,0,0,0,303.855,-350.004,-274.266,25.7302,-683.252,-110.242,0,0,0,2384.12,-2253.16,-1843.04,591.7,-4646.08,-743.907,
1468353529001663,0.00919601,0.0245268,1.2665,0,0,0,0.176241,-0.0569536,-0.108356,-0.00589536,-0.263872,-0.028762,0,0,0,304.164,-350.131,-274.343,25.7179,-683.761,-110.156,0,0,0,2387.16,-2256.66,-1845.78,591.957,-4652.92,-745.009,
1468353529011700,0.00920092,0.0245445,1.26649,0,0,0,0.173205,-0.146388,-0.116036,-0.0426529,-0.117103,-0.0455547,0,0,0,304.513,-350.334,-274.568,25.6693,-684.142,-110.231,0,0,0,2390.2,-2260.16,-1848.52,592.214,-4659.76,-746.111,
1468353529021738,0.00920263,0.0245577,1.26648,0,0,0,0.107984,-0.146073,-0.124566,-0.0244035,-0.324332,0.0158885,0,0,0,304.795,-350.627,-274.808,25.6023,-684.583,-110.26,0,0,0,2393.25,-2263.67,-1851.27,592.471,-4666.6,-747.213,
1468353529031776,0.0092061,0.0245568,1.26648,0,0,0,0.118075,-0.0649369,-0.164727,-0.0617227,-0.252063,0.0293594,0,0,0,305.021,-350.838,-275.097,25.5161,-685.16,-110.215,0,0,0,2396.29,-2267.18,-1854.02,592.726,-4673.45,-748.316,
1468353529041813,0.00920544,0.0245621,1.26648,0,0,0,0.100861,-0.137909,-0.0910878,-0.0262347,-0.21069,0.0207517,0,0,0,305.24,-351.041,-275.353,25.4282,-685.622,-110.165,0,0,0,2399.35,-2270.69,-1856.77,592.981,-4680.31,-749.417,
1468353529051851,0.00922509,0.0245629,1.26648,0,0,0,0.118788,-0.113429,-0.0918851,0.00077683,-0.192778,-0.123673,0,0,0,305.459,-351.292,-275.536,25.4027,-686.026,-110.268,0,0,0,2402.4,-2274.2,-1859.53,593.235,-4687.16,-750.52,
1468353529061888,0.00924566,0.0245759,1.26648,0,0,0,0.167454,-0.103257,-0.0832996,-0.0289646,-0.241998,-0.0647212,0,0,0,305.745,-351.509,-275.711,25.3745,-686.461,-110.456,0,0,0,2405.46,-2277.71,-1862.28,593.489,-4694.03,-751.623,
1468353529071924,0.00924267,0.0245769,1.26649,0,0,0,0.0705607,-0.110713,0.00464344,-0.0661995,-0.266418,-0.00616495,0,0,0,305.984,-351.723,-275.79,25.2794,-686.969,-110.527,0,0,0,2408.51,-2281.23,-1865.04,593.742,-4700.89,-752.728,
1468353529081961,0.00924686,0.0245857,1.26649,0,0,0,0.0675895,-0.145472,-0.214928,-0.0237794,-0.29674,-0.0852093,0,0,0,306.122,-351.979,-276,25.1894,-687.532,-110.619,0,0,0,2411.57,-2284.75,-1867.8,593.995,-4707.77,-753.834,
1468353529091999,0.0092339,0.0245986,1.26649,0,0,0,0.0628027,-0.100362,-0.0864485,0.00207566,-0.167851,-0.0308435,0,0,0,306.252,-352.225,-276.302,25.1677,-687.997,-110.735,0,0,0,2414.64,-2288.27,-1870.56,594.246,-4714.64,-754.941,
1468353529102035,0.00923373,0.0246088,1.2665,0,0,0,-0.01058,-0.216996,-0.250493,-0.0137088,-0.239859,-0.100901,0,0,0,306.304,-352.542,-276.639,25.1561,-688.404,-110.866,0,0,0,2417.7,-2291.79,-1873.33,594.498,-4721.53,-756.049,
1468353529112072,0.0092396,0.0246291,1.26651,0,0,0,0.114511,-0.108737,-0.182904,-0.0901695,-0.295403,0.0163947,0,0,0,306.408,-352.868,-277.072,25.0522,-688.94,-110.951,0,0,0,2420.76,-2295.32,-1876.09,594.749,-4728.41,-757.158,
1468353529122109,0.00924232,0.024642,1.26651,0,0,0,0.0918114,-0.101349,-0.177895,-0.033396,-0.278654,-0.106942,0,0,0,306.615,-353.078,-277.433,24.9286,-689.514,-111.041,0,0,0,2423.83,-2298.85,-1878.87,594.999,-4735.3,-758.268,
1468353529132147,0.00923423,0.0246553,1.26651,0,0,0,0.0521195,-0.135577,-0.047206,-0.00679574,-0.292175,-0.0209148,0,0,0,306.758,-353.315,-277.658,24.8884,-690.085,-111.169,0,0,0,2426.89,-2302.38,-1881.64,595.248,-4742.2,-759.379,
1468353529142194,0.00923089,0.0246622,1.26651,0,0,0,0.106632,-0.103946,-0.106224,-0.0117848,-0.260261,-0.0143114,0,0,0,306.917,-353.554,-277.811,24.8698,-690.637,-111.204,0,0,0,2429.96,-2305.91,-1884.42,595.497,-4749.11,-760.491,
1468353529152238,0.00922739,0.02466,1.26651,0,0,0,0.11445,-0.111196,-0.0966203,0.00182298,-0.241437,0.00661796,0,0,0,307.138,-353.769,-278.014,24.8599,-691.139,-111.212,0,0,0,2433.03,-2309.45,-1887.2,595.745,-4756.01,-761.603,
1468353529162276,0.00922302,0.0246503,1.2665,0,0,0,0.0961289,-0.151935,-0.143381,-0.0258911,-0.27963,-0.0567734,0,0,0,307.349,-354.033,-278.254,24.8358,-691.66,-111.262,0,0,0,2436.11,-2312.99,-1889.98,595.994,-4762.93,-762.715,
1468353529172313,0.00921812,0.024657,1.26648,0,0,0,0.0479846,-0.130606,-0.0999322,-0.00121409,-0.175596,-0.102415,0,0,0,307.493,-354.315,-278.498,24.8087,-692.115,-111.421,0,0,0,2439.18,-2316.53,-1892.76,596.242,-4769.85,-763.829,
1468353529182350,0.00921805,0.0246602,1.26648,0,0,0,0.12738,-0.085402,-0.106945,-0.0653146,-0.260358,-0.0852543,0,0,0,307.668,-354.531,-278.704,24.7422,-692.551,-111.609,0,0,0,2442.26,-2320.08,-1895.55,596.49,-4776.77,-764.944,
1468353529192389,0.00921692,0.0246692,1.26647,0,0,0,0.00829214,-0.115777,-0.0133721,-0.0149179,-0.244905,-0.043302,0,0,0,307.804,-354.732,-278.825,24.662,-693.056,-111.738,0,0,0,2445.33,-2323.62,-1898.34,596.737,-4783.7,-766.06,
1468353529202500,0.00920879,0.0246791,1.26645,0,0,0,0.0811044,-0.120724,-0.100666,0.00717749,-0.171417,-0.138535,0,0,0,307.893,-354.969,-278.939,24.6542,-693.473,-111.92,0,0,0,2448.41,-2327.17,-1901.13,596.984,-4790.63,-767.179,
1468353529212592,0.00921607,0.0246779,1.26643,0,0,0,0.198771,-0.0640001,-0.166022,0.00384289,-0.230377,-0.130075,0,0,0,308.173,-355.154,-279.205,24.6652,-693.874,-112.188,0,0,0,2451.49,-2330.72,-1903.92,597.23,-4797.57,-768.299,
1468353529222630,0.00922487,0.0246869,1.26642,0,0,0,0.0455833,-0.108117,-0.0476602,-0.0363568,-0.290087,-0.0204629,0,0,0,308.418,-355.326,-279.419,24.6327,-694.395,-112.339,0,0,0,2454.58,-2334.27,-1906.71,597.477,-4804.51,-769.422,
1468353529232712,0.00920506,0.0246871,1.26641,0,0,0,0.066221,-0.0404504,-0.0925117,-0.00141104,-0.249157,-0.050605,0,0,0,308.529,-355.474,-279.559,24.595,-694.934,-112.41,0,0,0,2457.66,-2337.83,-1909.51,597.723,-4811.46,-770.546,
1468353529242781,0.00920261,0.0247009,1.26639,0,0,0,0.0624293,-0.146232,-0.157307,-0.139991,-0.23535,-0.0414613,0,0,0,308.658,-355.661,-279.809,24.4535,-695.419,-112.502,0,0,0,2460.75,-2341.38,-1912.3,597.968,-4818.41,-771.67,
1468353529252861,0.00920565,0.0247085,1.26638,0,0,0,0.130498,-0.152878,-0.172639,-0.0103016,-0.276794,-0.0714175,0,0,0,308.851,-355.96,-280.139,24.3033,-695.931,-112.615,0,0,0,2463.83,-2344.94,-1915.1,598.212,-4825.36,-772.796,
1468353529262903,0.00920858,0.0247364,1.26636,0,0,0,0.0223825,-0.0981577,-0.157647,-0.0227763,-0.2476,0.021542,0,0,0,309.004,-356.211,-280.469,24.2702,-696.455,-112.665,0,0,0,2466.92,-2348.5,-1917.9,598.455,-4832.33,-773.922,
1468353529272938,0.00919999,0.0247359,1.26635,0,0,0,0.108706,-0.113163,-0.0773019,0.023372,-0.288036,-0.10762,0,0,0,309.135,-356.422,-280.704,24.2708,-696.991,-112.751,0,0,0,2470.01,-2352.07,-1920.71,598.697,-4839.29,-775.049,
1468353529282974,0.00921117,0.024734,1.26632,0,0,0,0.12968,-0.0946923,-0.0780278,-0.0390825,-0.250766,-0.00685235,0,0,0,309.373,-356.63,-280.86,24.2551,-697.529,-112.865,0,0,0,2473.11,-2355.63,-1923.52,598.94,-4846.27,-776.177,
1468353529293008,0.00921241,0.0247272,1.26628,0,0,0,0.0846414,-0.0895914,-0.230689,0.0187753,-0.232725,-0.0584364,0,0,0,309.588,-356.815,-281.168,24.2348,-698.013,-112.93,0,0,0,2476.2,-2359.2,-1926.33,599.182,-4853.24,-777.306,
1468353529303043,0.0092026,0.0247427,1.26624,0,0,0,0.0925701,-0.151085,0.00518237,0.00264176,-0.235389,-0.0724737,0,0,0,309.765,-357.055,-281.394,24.2562,-698.481,-113.061,0,0,0,2479.3,-2362.77,-1929.14,599.425,-4860.23,-778.436,
1468353529313078,0.0092048,0.0247412,1.26621,0,0,0,0.0581934,-0.16235,-0.0706664,-0.0158551,-0.222251,-0.07963,0,0,0,309.916,-357.369,-281.459,24.243,-698.939,-113.213,0,0,0,2482.4,-2366.34,-1931.96,599.667,-4867.21,-779.568,
1468353529323127,0.00919427,0.024746,1.26615,0,0,0,0.0874824,-0.113787,-0.167954,-0.0125547,-0.260114,-0.0501689,0,0,0,310.061,-357.645,-281.698,24.2146,-699.421,-113.343,0,0,0,2485.5,-2369.92,-1934.77,599.91,-4874.21,-780.7,
1468353529333174,0.00920132,0.0247359,1.26609,0,0,0,0.0428323,-0.116441,-0.0330565,-0.00545658,-0.192513,0.0344751,0,0,0,310.192,-357.875,-281.899,24.1965,-699.874,-113.359,0,0,0,2488.6,-2373.49,-1937.59,600.152,-4881.2,-781.834,
1468353529343211,0.00922135,0.0247299,1.26605,0,0,0,0.0757971,-0.0582376,-0.0970762,-0.0513059,-0.240564,-0.049955,0,0,0,310.31,-358.05,-282.029,24.1398,-700.307,-113.374,0,0,0,2491.7,-2377.07,-1940.41,600.393,-4888.2,-782.968,
1468353529353250,0.00922654,0.024728,1.266,0,0,0,0.0768913,-0.134257,-0.109882,-0.055968,-0.231593,-0.0500666,0,0,0,310.463,-358.242,-282.236,24.0325,-700.779,-113.474,0,0,0,2494.8,-2380.65,-1943.23,600.634,-4895.21,-784.102,
1468353529363286,0.00922359,0.0247341,1.26596,0,0,0,0.0908796,-0.104467,-0.149048,-0.025711,-0.255548,-0.028513,0,0,0,310.631,-358.481,-282.495,23.9508,-701.266,-113.553,0,0,0,2497.91,-2384.24,-1946.05,600.874,-4902.22,-785.237,
1468353529373321,0.00923411,0.0247364,1.26591,0,0,0,0.0607653,-0.0430395,-0.0827777,-0.0447734,-0.316865,-0.0125631,0,0,0,310.782,-358.628,-282.727,23.8803,-701.839,-113.594,0,0,0,2501.02,-2387.82,-1948.88,601.113,-4909.23,-786.373,
1468353529383357,0.00923326,0.024744,1.26587,0,0,0,0.138069,-0.178846,-0.124312,-0.0228206,-0.243735,-0.122153,0,0,0,310.981,-358.85,-282.934,23.8127,-702.399,-113.729,0,0,0,2504.12,-2391.41,-1951.71,601.352,-4916.26,-787.509,
1468353529393393,0.00923534,0.0247383,1.26583,0,0,0,0.0624198,-0.102781,-0.0432394,-0.0102751,-0.230466,-0.0364648,0,0,0,311.182,-359.132,-283.101,23.7796,-702.873,-113.887,0,0,0,2507.24,-2395,-1954.54,601.59,-4923.28,-788.647,
1468353529403429,0.0092248,0.0247469,1.26578,0,0,0,0.135045,-0.141631,-0.0819266,-0.0167918,-0.27403,-0.0569909,0,0,0,311.379,-359.376,-283.227,23.7526,-703.378,-113.981,0,0,0,2510.35,-2398.59,-1957.37,601.827,-4930.31,-789.787,
1468353529413464,0.00922308,0.0247384,1.26571,0,0,0,0.140668,-0.12355,-0.0871873,-0.00534436,-0.262123,-0.0358861,0,0,0,311.655,-359.642,-283.396,23.7304,-703.914,-114.074,0,0,0,2513.46,-2402.19,-1960.2,602.065,-4937.35,-790.927,
1468353529423501,0.00921718,0.0247539,1.26566,0,0,0,0.106122,-0.116613,-0.244838,0.0172126,-0.118591,-0.0392366,0,0,0,311.902,-359.882,-283.728,23.7423,-704.295,-114.149,0,0,0,2516.58,-2405.79,-1963.04,602.302,-4944.39,-792.068,
1468353529433535,0.0092274,0.024773,1.2656,0,0,0,0.133354,-0.097308,-0.145087,-0.0238468,-0.248792,-0.0502098,0,0,0,312.141,-360.096,-284.118,23.7357,-704.662,-114.238,0,0,0,2519.7,-2409.39,-1965.88,602.54,-4951.44,-793.21,
1468353529443572,0.00922908,0.0247707,1.26558,0,0,0,0.103614,-0.0480524,-0.155212,-0.0394329,-0.274187,-0.056608,0,0,0,312.378,-360.241,-284.418,23.6724,-705.185,-114.345,0,0,0,2522.82,-2412.99,-1968.72,602.777,-4958.48,-794.353,
1468353529453607,0.00923657,0.0247626,1.26553,0,0,0,0.125327,-0.173214,-0.0667366,-0.00634689,-0.170718,-0.0162211,0,0,0,312.607,-360.462,-284.64,23.6266,-705.63,-114.418,0,0,0,2525.95,-2416.59,-1971.57,603.013,-4965.54,-795.497,
1468353529463642,0.0092506,0.0247532,1.26548,0,0,0,0.128344,-0.133246,-0.0340922,0.0339797,-0.161708,-0.0457926,0,0,0,312.861,-360.769,-284.741,23.6543,-705.962,-114.48,0,0,0,2529.08,-2420.2,-1974.41,603.25,-4972.6,-796.641,
1468353529473678,0.00924561,0.0247668,1.26544,0,0,0,0.145097,-0.158973,-0.0529846,-1.79776,0.212359,-0.0525094,0,0,0,313.134,-361.061,-284.828,21.8905,-705.912,-114.578,0,0,0,2532.21,-2423.81,-1977.26,603.477,-4979.66,-797.787,
1468353529483716,0.00926082,0.0247713,1.26536,0,0,0,0.185688,-0.19096,-0.0194488,-0.0541514,-0.229311,0.0432312,0,0,0,313.465,-361.411,-284.9,20.0386,-705.929,-114.588,0,0,0,2535.34,-2427.42,-1980.11,603.687,-4986.72,-798.932,
1468353529493753,0.00926084,0.0247826,1.2653,0,0,0,0.159786,-0.125807,-0.149714,-0.0367875,-0.267015,-0.0424334,0,0,0,313.81,-361.728,-285.069,19.9476,-706.425,-114.587,0,0,0,2538.48,-2431.03,-1982.96,603.887,-4993.78,-800.078,
1468353529503791,0.00927506,0.0247737,1.26524,0,0,0,0.0785346,-0.127099,-0.215428,-0.00921647,-0.178915,-0.0806266,0,0,0,314.049,-361.98,-285.435,19.9016,-706.871,-114.71,0,0,0,2541.61,-2434.65,-1985.81,604.086,-5000.84,-801.225,
1468353529513826,0.00929604,0.0247829,1.26518,0,0,0,0.0770812,-0.147381,-0.24372,-0.0362367,-0.216379,-0.115306,0,0,0,314.204,-362.255,-285.894,19.8562,-707.266,-114.906,0,0,0,2544.76,-2438.27,-1988.67,604.285,-5007.91,-802.373,
1468353529523861,0.00929462,0.0247845,1.26511,0,0,0,0.118571,-0.131644,-0.101022,0.00274291,-0.286455,-0.0211281,0,0,0,314.4,-362.534,-286.238,19.8227,-707.769,-115.042,0,0,0,2547.9,-2441.9,-1991.53,604.483,-5014.99,-803.523,
1468353529533896,0.00929135,0.024783,1.26504,0,0,0,0.0831209,-0.229544,-0.0457131,-0.0407478,-0.326911,-0.0770236,0,0,0,314.602,-362.895,-286.385,19.7847,-708.382,-115.14,0,0,0,2551.04,-2445.52,-1994.39,604.681,-5022.07,-804.673,
